Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
Download,Downloading File,2021-04-04 20:45:37.146602,Training/RawFiles/Wafer_24012020_150121.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:37.975649,Training/RawFiles/Wafer_25012020_142112.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:38.934704,Training/RawFiles/Wafer_fault_detection.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:39.758751,Training/RawFiles/Wafer_text_130532.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:40.600799,Training/RawFiles/Waferdefault_15010_130532.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:41.419846,Training/RawFiles/wafer_07012020_041011.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:42.211891,Training/RawFiles/wafer_13012020_090817.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:43.004937,Training/RawFiles/wafer_16012020_051629.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:44.284010,Training/RawFiles/wafer_16012020_134553.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:45.083056,Training/RawFiles/wafer_17012020_125434.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:45.900102,Training/RawFiles/wafer_20012020_090819.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:46.492136,Training/RawFiles/wafer_20022020_090716.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:47.389187,Training/RawFiles/wafer_21012020_080913.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:48.207234,Training/RawFiles/wafer_22022020_041119.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:48.999280,Training/RawFiles/wafer_23012020_011008.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:49.772324,Training/RawFiles/wafer_23012020_041211.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:50.619372,Training/RawFiles/wafer_27012020_080911.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:51.468421,Training/RawFiles/wafer_28012020_051011.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:52.264466,Training/RawFiles/wafer_28012020_090817.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:53.047511,Training/RawFiles/wafer_28042020_031911.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:54.002566,Training/RawFiles/wafer_29012020_050617.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:54.871615,Training/RawFiles/wafer_29012020_060756.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:55.655660,Training/RawFiles/wafer_31012020_090811.csv,Downloaded Successfully,
Download,Downloading From: Training/RawFiles/ To: Temp_Files/Training/RawFiles/,2021-04-04 20:45:55.655660,,Completed,41 files are downloaded successfully
Download,Downloading From: Training/SchemaFile/ To: Temp_Files/Training/SchemaFile/,2021-04-04 20:45:58.269810,,Started,
Download,Access Files from Bucket: faultdetectioninwafer,2021-04-04 20:46:00.078913,,1 files are available,Downloading Files
Download,Downloading File,2021-04-04 20:46:01.696006,Training/SchemaFile/schema_training.json,Downloaded Successfully,
Download,Downloading From: Training/SchemaFile/ To: Temp_Files/Training/SchemaFile/,2021-04-04 20:46:01.696006,,Completed,1 files are downloaded successfully
